file,change_number,code_churn,owner_number,pre-release defect
engine-mr/src/main/java/org/apache/kylin/engine/mr/ByteArrayWritable.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/AbstractHadoopJob.java,5,87,4,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/BaseCuboidBuilder.java,2,9,2,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/BatchConstants.java,4,6,3,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/CubeStatsReader.java,1,39,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/CubeStatsWriter.java,1,16,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/CuboidRecommenderUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/CuboidSchedulerUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/CuboidShardUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/CuboidStatsReaderUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/DefaultSslProtocolSocketFactory.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/DefaultX509TrustManager.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/DictionaryGetterUtil.java,1,76,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/HadoopCmdOutput.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/HadoopJobStatusChecker.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/HadoopShellExecutable.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/JobInfoConverter.java,1,34,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/JobRelatedMetaUtil.java,1,29,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/MapReduceExecutable.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/MapReduceUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/NDCuboidBuilder.java,1,54,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/SerializableConfiguration.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/common/StatisticsDecisionUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/CubingJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/DFSFileTable.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/DFSFileTableReader.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/exception/HadoopShellException.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/exception/MapReduceException.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/exception/SegmentNotFoundException.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/ILookupMaterializer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/IMRInput.java,1,4,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/IMROutput.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/IMROutput2.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/JobBuilderSupport.java,6,136,4,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/KylinMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/KylinReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/LookupMaterializeContext.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/LookupSnapshotBuildJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/LookupSnapshotJobBuilder.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/MRBatchCubingEngine2.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/MRUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/SortedColumnDFSFile.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/SortedColumnDFSFileReader.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/BaseCuboidJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/BaseCuboidMapperBase.java,2,19,2,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CalculateStatsFromBaseCuboidJob.java,1,1,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CalculateStatsFromBaseCuboidMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CalculateStatsFromBaseCuboidPartitioner.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CalculateStatsFromBaseCuboidReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CopyDictionaryStep.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CreateDictionaryJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CubingExecutableUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CuboidJob.java,1,5,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/CuboidReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/ExtractDictionaryFromGlobalJob.java,1,107,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/ExtractDictionaryFromGlobalMapper.java,2,176,2,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnPartitioner.java,1,5,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnsCombiner.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnsJob.java,1,2,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnsMapper.java,2,170,2,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnsMapperBase.java,2,31,2,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnsReducer.java,1,90,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FactDistinctColumnsReducerMapping.java,1,87,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FilterRecommendCuboidDataJob.java,1,4,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/FilterRecommendCuboidDataMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/HiveToBaseCuboidMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidFromBaseCuboidJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidFromBaseCuboidMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidFromBaseCuboidReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidJob.java,1,5,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidMapperBase.java,1,15,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/InMemCuboidReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/KeyDistributionJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/KeyDistributionMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/KeyDistributionReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/KVGTRecordWriter.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/lookup/LookupExecutableUtil.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/lookup/LookupSnapshotToMetaStoreStep.java,1,2,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/lookup/UpdateCubeAfterSnapshotStep.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MapContextGTRecordWriter.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeCuboidJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeCuboidMapper.java,1,196,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeDictionaryJob.java,1,234,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeDictionaryMapper.java,1,207,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeDictionaryReducer.java,1,45,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeDictionaryStep.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeStatisticsStep.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MergeStatisticsWithOldStep.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/MetadataCleanupJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/NDCuboidJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/NDCuboidMapper.java,1,3,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/RowKeyDistributionCheckerJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/RowKeyDistributionCheckerMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/RowKeyDistributionCheckerReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/SaveStatisticsStep.java,1,9,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/SegmentReEncoder.java,2,276,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/SelfDefineSortableKey.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UHCDictionaryJob.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UHCDictionaryMapper.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UHCDictionaryPartitioner.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UHCDictionaryReducer.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateCubeInfoAfterBuildStep.java,1,83,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateCubeInfoAfterCheckpointStep.java,0,0,0,0
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateCubeInfoAfterMergeStep.java,1,20,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateCubeInfoAfterOptimizeStep.java,1,1,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateDictionaryStep.java,1,151,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateOldCuboidShardJob.java,1,4,1,1
engine-mr/src/main/java/org/apache/kylin/engine/mr/steps/UpdateOldCuboidShardMapper.java,1,7,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/ISparkInput.java,1,60,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/ISparkOutput.java,1,129,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/KylinKryoRegistrator.java,2,13,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/KylinSparkJobListener.java,2,57,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkBatchCubingEngine2.java,1,39,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkBatchCubingJobBuilder2.java,3,102,2,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkBatchMergeJobBuilder2.java,4,159,2,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkCubingByLayer.java,6,194,2,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkCubingMerge.java,4,447,1,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkExecutable.java,14,525,3,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkFactDistinct.java,4,1047,2,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkMergingDictionary.java,2,485,2,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkUtil.java,5,210,2,1
engine-spark/src/main/java/org/apache/kylin/engine/spark/util/IteratorUtils.java,0,0,0,0
engine-spark/src/main/java/org/apache/kylin/engine/spark/util/PercentileCounterSerializer.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/Driver.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/IRemoteClient.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/json/PreparedQueryRequest.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/json/QueryRequest.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/json/SQLResponseStub.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/json/StatementParameter.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/json/TableMetaStub.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/KylinClient.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/KylinConnection.java,2,10,1,
jdbc/src/main/java/org/apache/kylin/jdbc/KylinJdbcFactory.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/KylinMeta.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/KylinPreparedStatement.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/KylinResultSet.java,0,0,0,0
jdbc/src/main/java/org/apache/kylin/jdbc/KylinStatement.java,0,0,0,0
metrics-reporter-hive/src/main/java/org/apache/kylin/metrics/lib/impl/hive/HiveProducer.java,0,0,0,0
metrics-reporter-hive/src/main/java/org/apache/kylin/metrics/lib/impl/hive/HiveProducerRecord.java,0,0,0,0
metrics-reporter-hive/src/main/java/org/apache/kylin/metrics/lib/impl/hive/HiveReservoirReporter.java,0,0,0,0
metrics-reporter-hive/src/main/java/org/apache/kylin/metrics/lib/impl/hive/HiveSink.java,0,0,0,0
metrics-reporter-kafka/src/main/java/org/apache/kylin/metrics/lib/impl/kafka/KafkaActiveReserviorListener.java,0,0,0,0
metrics-reporter-kafka/src/main/java/org/apache/kylin/metrics/lib/impl/kafka/KafkaReservoirReporter.java,0,0,0,0
metrics-reporter-kafka/src/main/java/org/apache/kylin/metrics/lib/impl/kafka/KafkaSink.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/adhoc/JdbcPushDownConnectionManager.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/adhoc/PushDownRunnerJdbcImpl.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/calcite/KylinRelDataTypeSystem.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/enumerator/DictionaryEnumerator.java,1,142,1,1
query/src/main/java/org/apache/kylin/query/enumerator/HiveEnumerator.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/enumerator/LookupTableEnumerator.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/enumerator/OLAPEnumerator.java,1,30,1,1
query/src/main/java/org/apache/kylin/query/enumerator/OLAPQuery.java,1,5,1,1
query/src/main/java/org/apache/kylin/query/optrule/AggregateMultipleExpandRule.java,1,16,1,1
query/src/main/java/org/apache/kylin/query/optrule/AggregateProjectReduceRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPAggregateRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPFilterRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPJoinRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPLimitRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPProjectRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPSortRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPToEnumerableConverterRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPUnionRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPValuesRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/optrule/OLAPWindowRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/QueryCli.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/QueryConnection.java,1,1,1,1
query/src/main/java/org/apache/kylin/query/relnode/ColumnRowType.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/KylinAggregateCall.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPAggregateRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPAuthentication.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPContext.java,2,4,2,1
query/src/main/java/org/apache/kylin/query/relnode/OLAPFilterRel.java,1,26,1,1
query/src/main/java/org/apache/kylin/query/relnode/OLAPJoinRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPLimitRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPProjectRel.java,1,3,1,1
query/src/main/java/org/apache/kylin/query/relnode/OLAPRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPSortRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPTableScan.java,1,3,1,1
query/src/main/java/org/apache/kylin/query/relnode/OLAPToEnumerableConverter.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPUnionRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPValuesRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/OLAPWindowRel.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/relnode/visitor/TupleExpressionVisitor.java,1,8,1,1
query/src/main/java/org/apache/kylin/query/relnode/visitor/TupleFilterVisitor.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/Candidate.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/QueryRouter.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/RealizationCheck.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/RealizationChooser.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/RoutingRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/rules/RealizationSortRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/rules/RemoveBlackoutRealizationsRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/routing/rules/RemoveUncapableRealizationsRule.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/schema/OLAPSchema.java,1,4,1,1
query/src/main/java/org/apache/kylin/query/schema/OLAPSchemaFactory.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/schema/OLAPTable.java,1,4,1,1
query/src/main/java/org/apache/kylin/query/security/AccessDeniedException.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/security/QueryACLTestUtil.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/security/QueryInterceptor.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/security/QueryInterceptorUtil.java,1,8,1,1
query/src/main/java/org/apache/kylin/query/security/TableLevelACL.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/udf/ConcatUDF.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/udf/MassInUDF.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/udf/VersionUDF.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/util/DefaultQueryTransformer.java,3,21,2,1
query/src/main/java/org/apache/kylin/query/util/KeywordDefaultDirtyHack.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/util/PushDownUtil.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/util/QueryUtil.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/util/RexUtil.java,0,0,0,0
query/src/main/java/org/apache/kylin/query/util/TempStatementUtil.java,0,0,0,0
server/src/main/java/org/apache/kylin/rest/DebugDeployCLI.java,0,0,0,0
server/src/main/java/org/apache/kylin/rest/DebugTomcat.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/broadcaster/BroadcasterReceiveServlet.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/constant/Constant.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/AccessController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/AdminController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/BasicController.java,1,8,1,1
server-base/src/main/java/org/apache/kylin/rest/controller/CacheController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/CubeController.java,2,127,2,1
server-base/src/main/java/org/apache/kylin/rest/controller/CubeDescController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/DashboardController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/DiagnosisController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/EncodingController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/ExternalFilterController.java,1,4,1,1
server-base/src/main/java/org/apache/kylin/rest/controller/HybridController.java,1,47,1,1
server-base/src/main/java/org/apache/kylin/rest/controller/JobController.java,2,5,1,1
server-base/src/main/java/org/apache/kylin/rest/controller/KylinUserGroupController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/ModelController.java,2,6,2,1
server-base/src/main/java/org/apache/kylin/rest/controller/ModelDescController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/ProjectController.java,1,3,1,1
server-base/src/main/java/org/apache/kylin/rest/controller/QueryController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/StreamingController.java,2,8,2,1
server-base/src/main/java/org/apache/kylin/rest/controller/TableACLController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/TableController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/controller/UserController.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/exception/BadRequestException.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/exception/ForbiddenException.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/exception/InternalErrorException.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/exception/NotFoundException.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/exception/TooManyRequestException.java,1,58,1,1
server-base/src/main/java/org/apache/kylin/rest/exception/UnauthorizedException.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/init/ClientInfoTask.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/init/InitialTask.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/init/InitialTaskManager.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/job/HybridCubeCLI.java,5,99,2,1
server-base/src/main/java/org/apache/kylin/rest/job/MetadataCleanupJob.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/job/StorageCleanJobHbaseUtil.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/job/StorageCleanupJob.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/metrics/QueryMetrics.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/metrics/QueryMetrics2Facade.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/metrics/QueryMetricsFacade.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/model/Query.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/msg/CnMessage.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/msg/Message.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/msg/MsgPicker.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/AccessRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/AsyncQuerySQLRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/CardinalityRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/CubeMigrationRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/CubeRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/CubeSegmentRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/ExternalFilterRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/HiveTableRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/HiveTableRequestV2.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/HybridRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/JobBuildRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/JobBuildRequest2.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/JobListRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/JobOptimizeRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/LookupSnapshotBuildRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/MetaRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/MetricsRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/ModelRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/PrepareSqlRequest.java,1,9,1,1
server-base/src/main/java/org/apache/kylin/rest/request/ProjectRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/SaveSqlRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/SQLRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/StreamingRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/request/UpdateConfigRequest.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/AccessEntryResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/CubeInstanceResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/CuboidTreeResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/DataModelDescResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/EnvelopeResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/ErrorResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/GeneralResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/HBaseResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/HybridRespone.java,1,61,1,1
server-base/src/main/java/org/apache/kylin/rest/response/MetricsResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/ResponseCode.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/SQLResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/TableDescResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/response/TableSnapshotResponse.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/security/AclConstant.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/security/AclEntityFactory.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/security/AclEntityType.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/security/AclPermission.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/security/AclPermissionFactory.java,0,0,0,0
server-base/src/main/java/org/apache/kylin/rest/security/AclPermissionType.java,0,0,0,0
